age,education,house_loan,contact,poutcome,y_newdeposit
50,secondary,no,1,failure,0
28,tertiary,no,1,unknown,0
26,secondary,no,1,other,0
31,secondary,no,1,failure,0
41,secondary,yes,1,unknown,0
80,primary,no,1,unknown,
29,tertiary,no,1,unknown,0
30,secondary,no,1,success,0
59,unknown,no,1,failure,
57,secondary,yes,1,success,0
37,secondary,no,1,other,0
25,secondary,no,1,unknown,0
49,secondary,no,1,unknown,0
59,tertiary,no,1,success,
38,secondary,yes,1,success,0
40,secondary,yes,1,success,0
33,secondary,yes,1,failure,0
68,unknown,no,2,unknown,
55,tertiary,no,1,unknown,
33,unknown,yes,1,failure,0
29,unknown,no,1,unknown,0
55,secondary,no,1,unknown,
31,tertiary,yes,1,success,0
32,tertiary,yes,1,other,0
29,tertiary,no,1,unknown,0
33,secondary,yes,1,failure,0
45,secondary,yes,1,failure,0
24,secondary,no,1,unknown,0
32,tertiary,yes,1,failure,0
70,unknown,no,2,unknown,0
38,secondary,yes,1,failure,0
35,tertiary,no,1,failure,0
28,secondary,no,1,unknown,0
37,tertiary,yes,1,failure,0
64,primary,no,2,unknown,0
57,secondary,no,1,unknown,0
53,unknown,yes,1,other,0
50,secondary,yes,1,unknown,0
26,secondary,no,2,unknown,0
32,tertiary,no,1,success,0
70,tertiary,no,1,unknown,
61,secondary,no,1,unknown,0
43,primary,no,1,unknown,0
52,tertiary,no,1,unknown,
67,secondary,no,1,unknown,
26,tertiary,no,1,unknown,0
30,tertiary,yes,1,unknown,0
26,secondary,no,1,failure,0
37,tertiary,no,2,unknown,0
33,secondary,no,1,success,0
21,secondary,no,1,other,0
35,secondary,no,1,success,0
36,tertiary,no,1,success,0
35,tertiary,no,1,unknown,0
33,secondary,no,1,failure,0
29,tertiary,no,1,unknown,0
28,tertiary,yes,1,other,0
37,tertiary,yes,1,failure,0
20,secondary,no,1,unknown,0
31,tertiary,no,1,unknown,0
26,secondary,no,1,failure,0
61,secondary,no,1,unknown,
71,unknown,no,1,unknown,
37,tertiary,no,1,failure,0
79,primary,no,1,unknown,0
30,secondary,no,1,unknown,0
39,secondary,no,2,unknown,0
51,tertiary,yes,1,other,0
36,secondary,no,1,unknown,0
34,tertiary,no,1,failure,0
51,secondary,yes,1,unknown,0
61,secondary,no,1,unknown,
21,secondary,no,1,unknown,0
64,secondary,no,1,unknown,
32,tertiary,no,1,unknown,0
58,tertiary,no,2,unknown,0
66,primary,no,1,unknown,
51,unknown,yes,1,failure,
77,primary,no,2,unknown,
35,secondary,yes,1,failure,0
57,secondary,no,2,other,
53,secondary,no,1,unknown,
26,secondary,no,1,success,0
40,secondary,no,1,unknown,0
39,secondary,no,1,failure,0
51,tertiary,no,1,unknown,
68,tertiary,no,1,unknown,
32,secondary,no,1,failure,0
36,tertiary,yes,1,failure,0
34,tertiary,no,1,failure,0
32,secondary,no,1,unknown,0
36,tertiary,yes,1,failure,0
55,tertiary,yes,1,other,
34,secondary,no,1,unknown,0
38,secondary,yes,1,unknown,0
63,unknown,no,1,unknown,
44,secondary,yes,1,failure,0
30,secondary,no,1,unknown,0
73,secondary,no,1,unknown,
69,secondary,no,2,unknown,0
62,secondary,no,2,failure,
57,primary,yes,2,failure,
22,unknown,no,1,unknown,0
28,secondary,no,1,success,0
31,tertiary,yes,1,unknown,0
67,unknown,no,1,unknown,
77,primary,no,1,unknown,
32,tertiary,yes,1,unknown,0
60,unknown,no,1,unknown,
23,primary,no,1,failure,0
58,primary,no,1,failure,0
63,secondary,no,1,failure,
49,tertiary,no,1,unknown,0
31,tertiary,no,1,unknown,0
28,secondary,yes,1,other,0
40,secondary,no,1,failure,0
23,secondary,no,1,unknown,0
41,secondary,yes,0,success,0
43,secondary,no,1,unknown,0
61,primary,no,1,unknown,
34,tertiary,yes,1,unknown,0
55,secondary,no,2,unknown,0
29,tertiary,no,1,failure,0
57,unknown,no,1,unknown,
35,secondary,yes,1,unknown,0
39,tertiary,no,1,unknown,0
95,secondary,no,2,unknown,0
36,tertiary,no,1,failure,0
54,tertiary,no,1,failure,0
34,secondary,no,2,failure,0
29,secondary,no,1,unknown,0
29,tertiary,yes,1,failure,0
32,tertiary,yes,1,unknown,0
68,primary,no,1,unknown,
78,unknown,no,2,unknown,0
83,unknown,no,1,unknown,0
45,secondary,no,1,other,0
30,tertiary,no,1,other,0
55,secondary,no,1,failure,0
52,primary,no,1,unknown,
28,secondary,no,1,other,0
48,secondary,no,1,other,0
49,secondary,yes,1,other,0
63,primary,no,1,success,0
34,tertiary,yes,1,failure,0
35,tertiary,no,1,unknown,0
47,secondary,yes,1,success,0
41,tertiary,no,1,unknown,0
19,primary,no,1,success,0
50,secondary,no,1,unknown,0
31,secondary,no,1,failure,0
65,primary,no,1,failure,
70,secondary,no,1,unknown,
62,primary,no,1,unknown,
26,secondary,no,1,unknown,0
80,primary,no,2,unknown,0
30,secondary,no,1,unknown,0
72,primary,no,1,unknown,
27,tertiary,no,1,unknown,0
35,tertiary,yes,1,success,0
69,secondary,no,1,unknown,0
42,tertiary,no,1,unknown,0
40,secondary,no,1,failure,0
52,secondary,no,1,failure,0
82,primary,no,1,unknown,
55,secondary,yes,1,failure,0
52,secondary,no,1,unknown,
46,tertiary,yes,1,failure,0
66,primary,no,2,unknown,0
76,unknown,no,1,unknown,0
65,secondary,yes,2,unknown,0
68,primary,no,1,unknown,
27,tertiary,no,1,success,0
25,tertiary,no,1,unknown,0
61,secondary,no,1,failure,
37,tertiary,yes,1,other,0
52,tertiary,yes,1,unknown,
30,secondary,no,1,unknown,0
29,tertiary,no,1,success,0
58,secondary,yes,2,unknown,0
44,tertiary,yes,1,failure,0
36,tertiary,yes,1,failure,0
31,tertiary,no,1,failure,0
42,tertiary,no,1,unknown,0
33,tertiary,no,1,unknown,0
42,tertiary,yes,1,unknown,0
55,secondary,no,2,other,0
33,tertiary,yes,1,failure,0
32,tertiary,no,1,unknown,0
61,primary,no,1,failure,
72,primary,no,1,unknown,
33,tertiary,no,1,unknown,0
39,unknown,no,1,failure,0
50,unknown,no,1,success,0
64,secondary,no,1,unknown,
34,unknown,no,1,failure,0
30,tertiary,yes,1,unknown,0
47,tertiary,no,1,other,0
61,tertiary,no,1,other,0
30,tertiary,no,1,success,0
61,primary,no,1,unknown,0
83,primary,no,1,unknown,
46,tertiary,no,1,failure,0
69,secondary,no,1,unknown,
42,tertiary,no,1,failure,0
80,secondary,no,1,unknown,
34,tertiary,no,1,other,0
30,tertiary,no,1,unknown,0
57,primary,no,2,failure,0
61,primary,no,1,unknown,0
40,tertiary,no,1,failure,0
45,tertiary,no,1,other,0
57,secondary,no,1,success,
44,secondary,no,1,success,0
40,secondary,yes,1,failure,0
49,secondary,no,1,failure,0
47,secondary,no,1,failure,0
28,tertiary,no,1,other,0
40,secondary,no,0,unknown,0
27,tertiary,no,2,unknown,0
35,secondary,yes,1,other,0
53,tertiary,yes,1,other,
38,tertiary,no,1,unknown,0
31,secondary,no,1,unknown,0
35,secondary,no,1,other,0
49,primary,no,1,other,0
36,secondary,no,1,success,0
32,tertiary,no,1,unknown,0
68,primary,no,2,unknown,
65,primary,no,1,failure,
38,secondary,no,1,unknown,0
20,unknown,no,1,unknown,0
28,tertiary,no,2,unknown,0
46,secondary,yes,1,success,0
42,secondary,no,1,unknown,0
74,tertiary,no,1,failure,0
32,tertiary,no,1,success,0
27,tertiary,no,1,failure,0
40,tertiary,no,1,failure,0
74,secondary,no,1,other,0
45,secondary,no,2,unknown,0
38,secondary,no,1,success,0
70,secondary,no,2,success,
69,secondary,no,1,success,
56,primary,no,1,unknown,
61,secondary,no,1,failure,
66,primary,no,2,failure,0
68,primary,no,1,unknown,
62,unknown,yes,2,other,
26,secondary,no,1,success,0
32,tertiary,yes,1,failure,0
20,primary,no,1,failure,0
67,secondary,no,1,unknown,
29,tertiary,no,1,unknown,0
42,secondary,yes,1,unknown,0
59,secondary,no,2,failure,0
30,secondary,no,1,unknown,0
61,tertiary,no,2,success,0
63,secondary,no,1,success,
29,tertiary,no,1,success,0
39,secondary,yes,1,unknown,0
34,tertiary,no,1,success,0
30,unknown,no,1,failure,0
73,tertiary,no,1,unknown,0
34,secondary,yes,1,failure,0
65,primary,no,2,unknown,0
41,secondary,no,1,unknown,0
34,secondary,yes,1,failure,0
66,secondary,no,1,unknown,
65,secondary,no,1,unknown,
59,tertiary,no,1,failure,
64,secondary,no,1,failure,0
33,tertiary,no,1,failure,0
56,primary,no,1,failure,0
44,primary,yes,0,unknown,0
27,tertiary,no,1,failure,0
39,tertiary,no,1,unknown,0
64,secondary,no,1,failure,
37,secondary,no,1,failure,0
33,tertiary,yes,1,other,0
79,primary,no,2,unknown,0
40,secondary,no,0,other,0
53,tertiary,yes,1,unknown,
52,secondary,yes,1,failure,
58,tertiary,no,2,unknown,
77,primary,no,2,failure,
46,unknown,no,1,failure,0
64,primary,no,1,unknown,
36,tertiary,no,1,failure,0
24,secondary,no,1,other,0
57,secondary,yes,0,failure,0
29,tertiary,no,1,unknown,0
36,secondary,no,1,other,0
23,secondary,no,2,other,
33,tertiary,no,1,failure,0
64,secondary,no,1,failure,
34,tertiary,yes,1,unknown,0
49,tertiary,no,1,other,0
29,secondary,no,1,other,0
37,tertiary,no,1,failure,0
33,tertiary,yes,1,failure,0
40,tertiary,no,1,failure,0
33,secondary,yes,1,unknown,0
25,unknown,no,1,other,0
75,primary,no,1,unknown,
61,secondary,no,2,other,0
51,tertiary,no,1,failure,
32,tertiary,no,1,success,0
31,unknown,no,2,unknown,
46,secondary,no,1,failure,0
20,unknown,no,1,failure,0
82,primary,no,2,unknown,0
72,primary,no,1,failure,
70,tertiary,no,1,unknown,0
51,secondary,no,1,unknown,
31,tertiary,no,2,unknown,0
40,secondary,yes,1,failure,0
31,tertiary,no,1,failure,0
34,primary,yes,0,unknown,0
61,tertiary,yes,1,failure,
50,tertiary,no,1,failure,0
58,primary,no,1,failure,
46,tertiary,no,1,unknown,0
27,secondary,no,1,other,0
25,tertiary,no,1,unknown,0
62,secondary,no,1,success,
56,secondary,no,1,unknown,
62,tertiary,no,1,failure,
70,secondary,no,1,failure,
33,unknown,no,1,failure,0
57,secondary,yes,1,success,0
36,tertiary,no,1,other,0
51,secondary,no,1,unknown,
76,primary,no,1,success,0
35,tertiary,yes,1,failure,0
49,secondary,no,1,failure,0
51,tertiary,yes,1,unknown,
34,tertiary,no,1,other,0
29,secondary,no,1,success,0
33,secondary,no,2,failure,0
56,tertiary,no,1,success,
37,secondary,yes,2,unknown,0
42,unknown,no,1,unknown,0
47,secondary,no,0,unknown,0
32,tertiary,yes,1,success,0
21,secondary,no,1,failure,0
55,secondary,no,0,unknown,0
63,secondary,no,1,other,0
29,tertiary,no,1,failure,0
38,secondary,no,1,failure,0
46,secondary,no,1,failure,0
30,tertiary,yes,1,failure,0
58,secondary,no,1,other,
29,secondary,no,0,unknown,0
26,tertiary,no,0,unknown,
54,secondary,no,1,failure,0
33,tertiary,yes,1,failure,0
57,unknown,no,0,success,
28,secondary,no,0,unknown,0
36,tertiary,no,0,unknown,
27,primary,no,0,unknown,0
39,secondary,yes,0,success,
34,secondary,yes,0,unknown,0
50,secondary,no,1,unknown,0
50,tertiary,no,0,unknown,
73,primary,no,1,success,
38,primary,yes,1,other,0
75,primary,no,1,unknown,
53,tertiary,no,1,success,0
60,primary,no,1,other,
32,tertiary,yes,1,other,0
35,tertiary,yes,1,failure,0
30,secondary,yes,1,unknown,0
46,primary,no,0,unknown,0
57,secondary,no,1,unknown,
33,tertiary,no,0,unknown,0
27,secondary,no,2,unknown,
30,primary,no,0,unknown,0
35,tertiary,no,0,unknown,0
37,secondary,yes,1,failure,0
57,primary,no,2,unknown,0
50,tertiary,no,2,other,0
19,secondary,no,1,failure,0
34,tertiary,yes,0,success,0
35,secondary,no,1,success,0
67,tertiary,no,1,success,0
29,secondary,no,0,unknown,0
30,tertiary,yes,0,unknown,0
33,secondary,no,0,unknown,0
43,secondary,yes,1,failure,0
42,tertiary,no,1,failure,0
70,secondary,no,1,failure,
29,secondary,no,1,failure,0
38,tertiary,no,1,unknown,0
43,tertiary,no,1,failure,0
26,secondary,no,1,other,0
29,unknown,no,0,other,0
35,tertiary,no,0,unknown,0
27,secondary,no,1,success,0
30,secondary,no,1,failure,0
49,secondary,no,0,unknown,0
60,secondary,no,1,success,0
38,secondary,no,1,success,0
58,tertiary,no,1,failure,
30,secondary,no,1,unknown,0
51,secondary,yes,1,failure,0
29,secondary,no,1,other,0
27,secondary,no,1,failure,0
34,secondary,no,1,failure,0
42,secondary,no,2,failure,0
33,tertiary,no,1,failure,0
25,secondary,no,0,unknown,0
27,tertiary,no,0,unknown,0
32,secondary,no,1,failure,0
40,secondary,yes,1,failure,0
31,tertiary,yes,1,failure,0
57,secondary,no,1,unknown,
29,tertiary,no,1,unknown,0
30,tertiary,no,1,failure,0
39,secondary,no,1,unknown,0
27,secondary,no,1,other,0
31,tertiary,no,0,unknown,0
34,tertiary,no,0,unknown,0
80,secondary,no,1,unknown,0
46,tertiary,no,1,failure,0
33,tertiary,no,1,other,0
26,secondary,no,1,other,0
25,secondary,no,1,unknown,0
32,secondary,no,1,failure,0
24,secondary,no,1,other,0
36,secondary,no,1,unknown,0
60,secondary,no,2,success,
34,tertiary,no,1,failure,0
38,secondary,no,1,failure,0
52,primary,no,1,unknown,0
29,tertiary,no,0,unknown,0
82,primary,no,1,failure,
28,tertiary,no,2,failure,0
28,secondary,no,0,unknown,0
30,secondary,no,1,unknown,0
34,secondary,no,1,failure,0
27,tertiary,no,1,unknown,0
24,secondary,no,1,unknown,0
53,secondary,no,1,unknown,0
37,tertiary,no,1,failure,0
30,secondary,no,0,unknown,0
22,unknown,no,0,unknown,0
29,secondary,no,0,unknown,
27,primary,no,0,unknown,0
34,secondary,yes,0,unknown,0
55,primary,no,1,failure,
62,primary,no,1,other,
69,secondary,no,1,other,
38,tertiary,no,1,unknown,0
45,primary,no,2,other,0
41,secondary,yes,2,unknown,0
37,tertiary,no,1,failure,0
25,secondary,no,1,other,0
88,primary,no,2,unknown,0
60,secondary,no,1,success,
55,primary,no,0,unknown,
32,secondary,yes,0,other,0
51,secondary,no,1,unknown,0
34,tertiary,yes,1,failure,0
84,primary,no,2,other,0
32,secondary,no,1,unknown,0
36,secondary,yes,1,unknown,0
26,secondary,no,0,unknown,0
31,tertiary,yes,1,success,0
23,tertiary,no,1,failure,0
64,unknown,no,2,unknown,0
75,primary,no,1,other,
65,secondary,no,1,success,0
88,secondary,no,2,failure,0
30,tertiary,no,1,unknown,0
32,unknown,no,0,unknown,
66,primary,no,1,unknown,0
28,secondary,yes,0,failure,0
35,tertiary,no,0,failure,0
32,secondary,no,0,unknown,0
26,tertiary,no,0,unknown,0
31,tertiary,no,1,other,0
82,primary,no,2,other,0
39,tertiary,yes,1,other,0
72,primary,no,1,other,0
32,tertiary,no,0,failure,0
43,secondary,yes,0,unknown,0
54,secondary,yes,0,unknown,0
21,secondary,no,0,unknown,0
30,tertiary,no,0,unknown,
40,tertiary,no,0,unknown,
21,primary,no,0,unknown,
39,tertiary,no,1,failure,0
52,secondary,yes,2,unknown,
46,secondary,yes,1,failure,0
29,secondary,no,1,unknown,0
42,tertiary,no,1,failure,0
43,secondary,no,1,success,0
29,tertiary,yes,1,failure,0
43,secondary,yes,1,unknown,0
37,secondary,no,1,unknown,0
33,tertiary,yes,1,success,0
28,tertiary,no,1,failure,0
29,tertiary,yes,1,unknown,0
69,secondary,no,1,success,
32,tertiary,no,1,unknown,0
25,secondary,no,1,failure,0
25,tertiary,no,1,unknown,0
58,primary,no,0,unknown,0
61,primary,no,2,unknown,
36,secondary,no,1,success,0
50,tertiary,yes,2,other,
23,tertiary,no,1,success,0
65,unknown,no,1,success,0
61,primary,no,1,failure,
60,secondary,no,1,failure,0
48,secondary,no,1,unknown,0
37,tertiary,no,1,unknown,0
57,secondary,no,2,unknown,0
41,secondary,yes,0,unknown,
54,tertiary,no,0,unknown,1
28,secondary,yes,0,unknown,1
30,secondary,yes,0,unknown,1
37,secondary,yes,0,unknown,1
38,secondary,yes,0,unknown,1
30,secondary,yes,0,unknown,1
28,secondary,yes,0,unknown,1
26,secondary,yes,0,unknown,1
35,primary,no,0,unknown,1
38,tertiary,yes,0,unknown,1
24,secondary,yes,0,unknown,
34,secondary,yes,0,unknown,1
23,primary,yes,0,unknown,1
53,primary,yes,0,unknown,1
48,secondary,yes,0,unknown,
52,primary,yes,0,unknown,
44,unknown,yes,0,unknown,1
41,primary,yes,0,unknown,1
44,tertiary,yes,0,unknown,1
42,secondary,yes,0,unknown,1
40,secondary,yes,0,unknown,1
45,primary,yes,0,unknown,
31,secondary,yes,0,unknown,1
27,tertiary,yes,0,unknown,1
34,primary,yes,0,unknown,1
37,tertiary,yes,0,unknown,1
36,secondary,yes,0,unknown,
35,secondary,yes,0,unknown,1
35,secondary,yes,0,unknown,1
31,secondary,yes,0,unknown,1
31,primary,yes,0,unknown,
30,secondary,yes,0,unknown,1
36,primary,yes,0,unknown,1
38,secondary,yes,0,unknown,1
35,tertiary,yes,0,unknown,
30,secondary,yes,0,unknown,1
34,secondary,yes,0,unknown,1
30,tertiary,yes,0,unknown,1
44,secondary,yes,0,unknown,
30,secondary,yes,0,unknown,
24,secondary,yes,0,unknown,1
53,secondary,yes,0,unknown,1
25,secondary,yes,0,unknown,1
29,tertiary,no,0,unknown,1
28,secondary,yes,0,unknown,1
46,secondary,no,0,unknown,1
57,tertiary,yes,0,unknown,1
45,secondary,yes,0,unknown,
30,secondary,yes,0,unknown,1
40,secondary,yes,0,unknown,1
38,secondary,yes,0,unknown,1
37,secondary,yes,0,unknown,1
38,secondary,yes,0,unknown,
31,primary,yes,0,unknown,1
53,secondary,yes,0,unknown,1
36,secondary,yes,0,unknown,1
32,secondary,yes,0,unknown,1
30,secondary,yes,0,unknown,1
44,tertiary,yes,0,unknown,
27,secondary,yes,0,unknown,1
37,secondary,yes,0,unknown,1
25,primary,yes,0,unknown,1
26,secondary,yes,0,unknown,
35,secondary,yes,0,unknown,
29,secondary,yes,0,unknown,1
27,tertiary,yes,0,unknown,1
59,primary,yes,0,unknown,
37,tertiary,no,0,unknown,1
43,secondary,yes,0,unknown,1
53,primary,no,0,unknown,1
30,secondary,yes,0,unknown,1
37,secondary,yes,0,unknown,1
50,secondary,no,0,unknown,1
38,primary,yes,0,unknown,1
42,tertiary,no,0,unknown,
39,tertiary,no,0,unknown,1
51,secondary,no,0,unknown,1
56,secondary,no,0,unknown,1
49,tertiary,no,0,unknown,
40,tertiary,no,0,unknown,1
47,tertiary,no,0,unknown,1
48,secondary,yes,0,unknown,1
49,primary,yes,0,unknown,1
36,secondary,yes,0,unknown,1
40,tertiary,no,0,unknown,1
51,primary,no,0,unknown,1
35,unknown,no,0,unknown,1
44,primary,no,0,unknown,1
31,secondary,yes,0,unknown,1
32,tertiary,yes,0,unknown,1
57,secondary,yes,0,unknown,1
55,secondary,no,0,unknown,1
43,primary,no,0,unknown,1
56,tertiary,no,0,unknown,1
42,tertiary,no,0,unknown,
45,tertiary,no,0,unknown,1
40,secondary,yes,0,unknown,1
30,tertiary,yes,0,unknown,1
28,secondary,no,0,unknown,
32,secondary,no,0,unknown,1
36,primary,no,0,unknown,1
28,secondary,yes,1,unknown,1
25,secondary,no,1,unknown,1
25,secondary,no,1,unknown,1
25,secondary,no,1,unknown,1
56,secondary,no,1,unknown,
26,secondary,no,1,unknown,1
26,secondary,no,1,unknown,1
29,tertiary,no,1,unknown,1
26,secondary,no,1,unknown,1
32,tertiary,yes,1,unknown,1
30,secondary,yes,1,unknown,1
30,secondary,yes,1,unknown,1
34,secondary,yes,1,unknown,1
41,secondary,yes,1,unknown,1
25,secondary,no,1,unknown,1
57,secondary,no,1,unknown,
26,tertiary,no,1,unknown,1
35,primary,no,1,unknown,1
33,unknown,yes,1,unknown,1
53,unknown,no,1,unknown,1
43,tertiary,yes,1,unknown,1
58,tertiary,yes,1,unknown,
30,primary,yes,1,unknown,1
46,secondary,no,1,unknown,1
34,secondary,yes,1,unknown,1
27,tertiary,yes,1,unknown,1
36,tertiary,yes,1,unknown,1
29,secondary,yes,1,unknown,1
27,secondary,yes,1,unknown,1
43,secondary,no,1,unknown,1
40,secondary,yes,1,unknown,1
35,tertiary,no,1,unknown,1
39,secondary,yes,1,unknown,1
32,secondary,yes,1,unknown,1
51,primary,yes,1,unknown,
31,tertiary,yes,1,unknown,1
30,tertiary,no,1,unknown,1
33,secondary,yes,1,unknown,1
30,secondary,yes,1,unknown,1
51,secondary,no,1,unknown,
28,secondary,no,1,unknown,1
56,tertiary,no,1,unknown,
29,secondary,no,1,unknown,1
47,secondary,yes,1,unknown,1
51,tertiary,yes,1,unknown,
55,secondary,yes,2,unknown,1
35,tertiary,no,1,unknown,1
44,primary,yes,1,unknown,1
33,tertiary,yes,1,unknown,1
41,unknown,yes,1,unknown,1
37,secondary,yes,2,unknown,
42,secondary,yes,1,unknown,1
25,secondary,yes,1,unknown,1
33,secondary,no,1,unknown,1
32,secondary,yes,1,unknown,1
27,secondary,yes,1,unknown,1
45,secondary,yes,1,unknown,1
51,secondary,no,1,unknown,1
28,tertiary,yes,1,unknown,1
28,tertiary,yes,1,unknown,1
27,tertiary,yes,1,unknown,1
37,secondary,no,1,unknown,1
35,tertiary,yes,1,unknown,1
35,tertiary,yes,1,unknown,1
42,primary,yes,1,unknown,1
51,primary,yes,1,unknown,
57,primary,no,1,unknown,
30,tertiary,yes,2,unknown,1
49,secondary,no,1,unknown,1
27,secondary,no,1,unknown,1
55,secondary,yes,2,unknown,
44,secondary,no,1,unknown,1
46,tertiary,no,1,unknown,1
55,tertiary,no,1,unknown,
27,tertiary,yes,1,unknown,1
36,primary,yes,2,unknown,1
33,secondary,no,1,unknown,1
48,tertiary,no,1,unknown,1
53,primary,no,1,unknown,
51,tertiary,yes,1,unknown,1
40,tertiary,no,1,unknown,1
49,tertiary,no,1,unknown,1
48,primary,yes,2,unknown,1
38,secondary,no,1,unknown,1
52,tertiary,no,1,unknown,
43,tertiary,no,1,unknown,1
50,tertiary,no,1,unknown,1
59,primary,yes,1,unknown,
59,primary,no,1,unknown,1
51,secondary,no,1,unknown,1
50,secondary,no,1,unknown,1
55,primary,no,1,unknown,
55,tertiary,no,1,unknown,
45,secondary,no,1,unknown,1
34,tertiary,no,1,unknown,1
